id,sentence,subject_entity,object_entity,label,source
10522,연회 도중 박정희는 김재규의 총에 맞아 곧 서울의 한 병원으로 옮겨졌으나 수송에서 숨졌다.,"{'word': '박정희', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}","{'word': '서울', 'start_idx': 36, 'end_idx': 37, 'type': 'LOC'}",per:place_of_death,wikipedia
10531,"그는 ""야당이 아니라 혁신도시 법안 통과에 소극적이었던 문재인 정권""이라고 말했다. 이낙연 전 국무총리가 대전,충남혁신도시 지정에 대해 여러 차례 무책임한 발언을 했고, 문재인 대통령은 총선 이후 '혁신적 도시' 추가 지정을 고려하겠다며 시민과 충남의 바람을 담겠다는 망언을 일관되게 알지 못했다.","{'word': '이낙연', 'start_idx': 61, 'end_idx': 63, 'type': 'PER'}","{'word': '문재인', 'start_idx': 116, 'end_idx': 118, 'type': 'PER'}",per:colleagues,wikitree
10534,"안인필(안인필)은 중앙군사기구인 오의에서 6학년 군사직에 대한 사과가 됐고, 안정록 할아버지 안중근 씨의 아들인 안인수 씨가 국가보훈처와 진해현 등을 지냈다.","{'word': '안중근', 'start_idx': 51, 'end_idx': 53, 'type': 'PER'}","{'word': '안인수', 'start_idx': 62, 'end_idx': 64, 'type': 'PER'}",per:other_family,wikipedia
10538,"1985년 11월 28일 캐나다전에서 0대 1로 패했지만 국제축구연맹(FIFA)이 인정하지 못한 비공식 경기였고, 공식 첫 A매치는 1916년 8월 20일 스톡홀름에서 열린 스웨덴과의 원정경기로 3대 2로","{'word': '스웨덴', 'start_idx': 101, 'end_idx': 103, 'type': 'ORG'}","{'word': '스톡홀름', 'start_idx': 91, 'end_idx': 94, 'type': 'LOC'}",org:members,wikipedia
10542,"배우 이정현이 ""권상우는 정말 가족""이라고 말했다. 그런 남편이 있는 손태영은 ""정말 행복하다""며 ""단체 대화방에 아기들의 사진을 많이 올렸다""고 말했다. 일하지 않았을 때 집에서 아기를 보거나 손태영을 도왔다.""","{'word': '손태영', 'start_idx': 36, 'end_idx': 38, 'type': 'PER'}","{'word': '권상우', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}",per:spouse,wikitree
10574,1994년 캐나다 토론토대 연구팀은 혈액암 환자들로부터 암 조직을 형성할 수 있는 세계 최초의 '암 줄기세포'를 발견했다.,"{'word': '캐나다', 'start_idx': 6, 'end_idx': 8, 'type': 'ORG'}","{'word': '토론토', 'start_idx': 10, 'end_idx': 12, 'type': 'ORG'}",org:members,wikipedia
10594,"김영록 지사와 박병호 행정부지사, 윤병태 정무수석, 고광완 기획조정실장, 관련 공무원 등이 전남에 참여한다.","{'word': '윤병태', 'start_idx': 26, 'end_idx': 28, 'type': 'PER'}","{'word': '김영록', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",per:colleagues,wikitree
10661,"러시아 내전 당시인 1920년에는 5,000명의 러시아군이 몽골을 침략했다.","{'word': '러시아군', 'start_idx': 20, 'end_idx': 23, 'type': 'ORG'}","{'word': '5,000명', 'start_idx': 25, 'end_idx': 30, 'type': 'NOH'}",org:number_of_employees/members,wikipedia
10683,"이때 박근혜의 여동생과 동생인 박근령, 박지만은 최태민이 자신의 누나인 박금혜를 속이고 있어 당시 대통령이었던 노태우에게 A4 신문 12장을 보내 도움을 청했다.","{'word': '박근혜', 'start_idx': 4, 'end_idx': 6, 'type': 'PER'}","{'word': '박근령', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}",per:siblings,wikipedia
10687,"이들은 대한제국 중앙위원회가 폐지된 뒤 본격적으로 근무한 현대 의원이었고, 첫 의장은 김규식 신익희 부위원장과 윤기섭 부회장이었다.","{'word': '김규식', 'start_idx': 48, 'end_idx': 50, 'type': 'PER'}","{'word': '신익희', 'start_idx': 58, 'end_idx': 60, 'type': 'PER'}",per:colleagues,wikipedia
10713,민주노동당(민주노총)은 1955년부터 1978년까지 호주에서 보수정당이다.,"{'word': '민주노동당', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '1978년', 'start_idx': 22, 'end_idx': 26, 'type': 'DAT'}",org:dissolved,wikipedia
10726,2011년 5월 27일 SG 완나비 출신 채동하가 자신의 집에서 자살했다.,"{'word': '채동하', 'start_idx': 31, 'end_idx': 33, 'type': 'PER'}","{'word': '2011년 5월 27일', 'start_idx': 0, 'end_idx': 11, 'type': 'DAT'}",per:date_of_death,wikipedia
10768,농심그룹을 설립한 신춘호가 롯데그룹 창업주 신경호의 세 번째 형이다.,"{'word': '농심그룹', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '신춘호', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}",org:founded_by,wikipedia
10778,"오프 화이트는 2013년 루이비통 최초의 블랙 수석 디자이너 버질 아블로가 창업한 브랜드로, 전 세계 1000년대에 열풍을 불러온 브랜딩이다.","{'word': '오프화이트', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '버질 아블로', 'start_idx': 26, 'end_idx': 31, 'type': 'PER'}",org:founded_by,wikitree
10790,문재인 대통령이 이번 사건과 관련해 송영무 국방부 장관에게 독립수사단을 구성해 신속하고 공정하게 수사할 것을 지시했다.,"{'word': '송영무', 'start_idx': 47, 'end_idx': 49, 'type': 'PER'}","{'word': '문재인', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}",per:colleagues,wikipedia
10792,그럼에도 불구하고 가톨릭 교회의 이혼으로 여겨졌던 새로운 종교를 해고하고 모든 계층의 정치 체계를 위협했던 카를 5세와 그의 후임인 펠리페 2세가 의무를 갖고 있다.,"{'word': '카를 5세', 'start_idx': 13, 'end_idx': 17, 'type': 'PER'}","{'word': '펠리페', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}",per:colleagues,wikipedia
10836,"정용훈(정용현, 1979년 3월 11일, 2003년 8월 31일)이 한국 축구선수 출신이다.","{'word': '정용훈', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '2003년 8월 31일', 'start_idx': 24, 'end_idx': 35, 'type': 'DAT'}",per:date_of_death,wikipedia
10893,"이휘소는 1977년 6월 교통사고로 사망할 때까지 페르미안 국가액셀러레이터 연구소에서 입자이론학과를 맡았고, 강주상 대학원 김영기 리더십 교수가 미국 이휘소에게 안내를 받았다.","{'word': '이휘소', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '강주상', 'start_idx': 86, 'end_idx': 88, 'type': 'PER'}",per:colleagues,wikipedia
10926,"지난 7월 22일 국회 간접선거로 이승만 초대 대한민국 대통령과 이시영 의원이 1부대통령으로 당선됐고, 8월 15일 한국 정부 수립이 선포됐다.","{'word': '이시영', 'start_idx': 41, 'end_idx': 43, 'type': 'PER'}","{'word': '이승만', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}",per:colleagues,wikipedia
10949,"동아방송은 1980년 11월 30일 미디어 합병으로 인해 한국방송에 판매를 강요받았고 ""KBS 라디오 서울""로 바뀌었다.","{'word': '동아방송', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '1980년 11월 30일', 'start_idx': 6, 'end_idx': 18, 'type': 'DAT'}",org:dissolved,wikipedia
10995,"""MBC '비디오스타' 제작진은 11일 ""장희웅이 언니 장지연과 김건모의 결혼 비하인드 스토리를 언급한 클립 영상을 온라인으로 만든 것은 실수""""라며 ""방송 영상 편집과 보내는 과정에서 연락이 누락됐다""""고 밝혔다."" 불편해서 죄송합니다, 그는 말했다","{'word': '김건모', 'start_idx': 42, 'end_idx': 44, 'type': 'PER'}","{'word': '장지연', 'start_idx': 37, 'end_idx': 39, 'type': 'PER'}",per:spouse,wikitree
11011,삼성전자 AI 플랫폼 빅스비와 함안의 프리미엄 오디오 브랜드 AKG의 고품질 스피커가 탑재된 갤럭시홈미니는 차별화된 스마트홈 컨트롤 기능은 물론 음악 재생과 정보를 제공하는 것이 특징이다.,"{'word': 'AKG', 'start_idx': 35, 'end_idx': 37, 'type': 'ORG'}","{'word': '오디오', 'start_idx': 27, 'end_idx': 29, 'type': 'POH'}",org:product,wikitree
11013,축구선수 기성용과 배우 한혜진이 코로나 19의 확산을 극복하고 막기 위해 1억원을 기부했다.,"{'word': '기성용', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}","{'word': '한혜진', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",per:spouse,wikitree
11034,"현대그룹을 위기에 빠뜨린 현대상선이 지난해 7월 계열사를 분리하면서 그룹은 점차 안정세를 보이고 있고 현대 상선과 현대증권(현 KB증권), 현대커버(현 롯데글로벌물류)가 분리되면서 현대엘리베이터와 현대아산을 재건축하기 위해 고군분투하고 있다.","{'word': '현대그룹', 'start_idx': 0, 'end_idx': 3, 'type': 'ORG'}","{'word': '현대엘리베이터', 'start_idx': 131, 'end_idx': 137, 'type': 'ORG'}",org:members,wikipedia
11048,문재인 대통령 부인 김정숙 여사가 22일부터 1박 2일간 광주를 방문해 경기를 지켜보고 응원하고 있다.,"{'word': '김정숙', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '문재인', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:spouse,wikitree
11058,이후 신상옥 감독이 1961년 9월 개봉하며 최은희가 출연하는 영화는 공개된다.,"{'word': '신상옥', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '최은희', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}",per:colleagues,wikipedia
11060,현대산업개발은 해운대아이파크의 세계적인 건축가 다니엘 리스본과 함께 해은대의 위치를 활용해 설계됐다.,"{'word': '현대산업개발', 'start_idx': 0, 'end_idx': 5, 'type': 'ORG'}","{'word': '아이파크', 'start_idx': 12, 'end_idx': 15, 'type': 'LOC'}",org:product,wikipedia
11087,위스콘신 스테이트 밀워키가 1968년 설립한 '밀워키 벅스'는 NBA 설립 이후 가장 빠른 팀이다.,"{'word': '밀워키 벅스', 'start_idx': 26, 'end_idx': 31, 'type': 'ORG'}","{'word': '1968년', 'start_idx': 16, 'end_idx': 20, 'type': 'DAT'}",org:founded,wikitree
11122,문재인 대통령 부인 김정숙 여사가 21일 서울 중구 대한상공회의소에서 치매극복 13일 기념사를 하고 있다.,"{'word': '김정숙', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '문재인', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:spouse,policy_briefing
11203,"이 가운데 사도(사도)는 진흥왕의 여왕으로 진지왕의 어머니이자 대원통신의 씨앗으로, 흥도가 기오공(기아공) 사이에 진지 왕과 김용춘 엄마의 아내를 낳았다.","{'word': '진지왕', 'start_idx': 38, 'end_idx': 40, 'type': 'PER'}","{'word': '진흥왕', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}",per:parents,wikipedia
11209,"포르쉐뮤지엄은 포르쉐의 자체 자동차뿐만 아니라 아우디와 공동으로 만들어진 경주차가 가득하며, 세계 최고의 스포츠카의 진짜 성격을 느낄 수 있는 차들도 많다.","{'word': '포르쉐', 'start_idx': 11, 'end_idx': 13, 'type': 'ORG'}","{'word': '자동차', 'start_idx': 21, 'end_idx': 23, 'type': 'POH'}",org:product,wikipedia
11221,"1972년 친구의 여동생 목순옥과 결혼한 천상병 시인은 1979년 '천상병은 천국의 시인'(1984) '끝까지 여행을 떠나면' 시 '조니! 이 아름다운 남자!"" (91) 동화책 '나는 할아버지다' '이 자식들'(1993년)도 발표했다.","{'word': '천상병', 'start_idx': 27, 'end_idx': 29, 'type': 'PER'}","{'word': '목순옥', 'start_idx': 15, 'end_idx': 17, 'type': 'PER'}",per:spouse,wikipedia
11311,신재희 삼촌이 해신익희의 오빠였다.,"{'word': '신익희', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '신재희', 'start_idx': 5, 'end_idx': 7, 'type': 'PER'}",per:siblings,wikipedia
11346,"SK텔레콤과의 시너지도 확대될 것으로 보인다고 그는 말했다. ""SK텔레콤은 11번가, T맵, Btv 등 다수의 플랫폼을 보유하고 있는 대형 캐리어 광고주이자 매체로, 인크로스 등이 SK 텔레콤의 디지털 광고플랫폼에서 데이터를 수집,관리,분석할 것으로 기대된다.""","{'word': '11번가', 'start_idx': 44, 'end_idx': 47, 'type': 'ORG'}","{'word': 'SK텔레콤', 'start_idx': 28, 'end_idx': 32, 'type': 'ORG'}",org:product,wikitree
11347,"이후 KBS가 제기한 명예훼손 사건에 대한 경찰 조사 과정에서 김미화는 남편 윤승호 교수에게 '텐터 하우스 엔터테인먼트'에 4∼5차례 출연해달라고 요청했고, 이 프로그램의 저자 이현숙 교수가 이를 거부하면서 'KBS 블랙리스트' 스캔들이 불거졌다.","{'word': '김미화', 'start_idx': 29, 'end_idx': 31, 'type': 'PER'}","{'word': '윤승호', 'start_idx': 42, 'end_idx': 44, 'type': 'PER'}",per:spouse,wikipedia
11350,"도경완은 아들 도연우(7)씨에게 ""조부모님이 살아 계셨다면 정말 예뻤을 것""이라고 말했다. 그는 ""너를 보지 않고 떠나서 정말 미안해""라고 말했다.","{'word': '도경완', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '아들 도연우', 'start_idx': 7, 'end_idx': 12, 'type': 'PER'}",per:children,wikitree
11352,"그는 '국민매체'의 필요성을 반영해 1920년 4월 1일 서울 송진우와 시내 지인을 통해 주주와 창업자를 홍보자로 모아 양기탁, 유근, 장덕수 등과 함께 동아일보를 설립하고 발기인 대표로 설립을 주관했다.","{'word': '동아일보', 'start_idx': 89, 'end_idx': 92, 'type': 'ORG'}","{'word': '1920년 4월 1일', 'start_idx': 63, 'end_idx': 73, 'type': 'DAT'}",org:founded,wikipedia
11360,부다페스트 공세의 일부인 이번 포위는 1944년 12월 29일 부다베스트를 방어하던 헝가리와 독일군이 붉은 군대와 로마니아군에 의해 공격당하면서 시작됐다.,"{'word': '헝가리', 'start_idx': 36, 'end_idx': 38, 'type': 'ORG'}","{'word': '부다페스트', 'start_idx': 21, 'end_idx': 25, 'type': 'LOC'}",org:members,wikipedia
11369,그는 신문왕의 둘째 아들이자 효소왕의 동생이다,"{'word': '효소왕', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}","{'word': '신문왕', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:parents,wikipedia
11392,"국제 박람회 야구대회에는 조훈현, 이창호, 일본 린하이펑, 다케시야 마사키, 요다 노리모토 9단 등 한국의 9단계 레전드가 참가해 화제를 모았다.","{'word': '조훈현', 'start_idx': 19, 'end_idx': 21, 'type': 'PER'}","{'word': '이창호', 'start_idx': 23, 'end_idx': 25, 'type': 'PER'}",per:colleagues,wikitree
11461,오 감독은 이혼 문제 당일 안재현 구혜선 감독이 대학로에서 현장을 찍어야 한다고 말했다.,"{'word': '구혜선', 'start_idx': 10, 'end_idx': 12, 'type': 'PER'}","{'word': '안재현', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}",per:spouse,wikitree
11470,자동차 비판론자들은 스포츠카를 만들던 포르쉐가 SUV를 만든다는 의혹도 제기했다.,"{'word': '포르쉐', 'start_idx': 13, 'end_idx': 15, 'type': 'ORG'}","{'word': '자동차', 'start_idx': 31, 'end_idx': 33, 'type': 'POH'}",org:product,wikipedia
11476,성종은 연산군 외에도 정현현 2세대인 진성대군(앞으로 중종)이 실제 아이로 태어났지만 성종의 승리 당시에는 18세였기 때문에 그 흐름을 피할 수 없었다.,"{'word': '진성대군', 'start_idx': 36, 'end_idx': 39, 'type': 'PER'}","{'word': '연산군', 'start_idx': 15, 'end_idx': 17, 'type': 'PER'}",per:siblings,wikipedia
11496,그는 1956년 선경그룹을 중복자로 취득한 최종건 SK그룹 창업주의 동생이다.,"{'word': 'SK그룹', 'start_idx': 23, 'end_idx': 26, 'type': 'ORG'}","{'word': '최종건', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}",org:founded_by,wikipedia
11511,"영화 '놀이의 바즈'는 배트맨이 없는 고담시의 한 소녀를 구하기 위해 할리퀸과 헌트리스, 블랙캐나리가 힘을 합친다는 것이다.","{'word': '배트맨', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}","{'word': '고담시', 'start_idx': 24, 'end_idx': 26, 'type': 'LOC'}",per:place_of_residence,wikitree
11522,"한국교육과정평가원(KICE)은 1998년 1월 1일 대한민국 국무총리(국가정책조정실) 산하 경제인문사회연구회 산하에 고교 이하 학교의 교육 과정을 연구,개발하고 다양한 교육평가를 연구하기 위해 설립된 정부 지원 연구소다.","{'word': '한국교육과정평가원', 'start_idx': 0, 'end_idx': 8, 'type': 'ORG'}","{'word': '1998년 1월 1일', 'start_idx': 118, 'end_idx': 128, 'type': 'DAT'}",org:founded,wikipedia
11573,"2002년 5월 아버지 백일영을 통해 축구를 시작한 백승호가 저학년 1위에 올랐고, 고교 5학년 대한축구협회상 수상은 처음이었다.","{'word': '백승호', 'start_idx': 41, 'end_idx': 43, 'type': 'PER'}","{'word': '아버지 백일영', 'start_idx': 0, 'end_idx': 6, 'type': 'POH'}",per:parents,wikipedia
11584,"1919년 3,1운동 직후인 4월 10일 중국 상하이에서 열린 한국임시국회 첫 회의에는 신익희,조소앙 등 각 지역 대표 27명이 참석했다.","{'word': '신익희', 'start_idx': 53, 'end_idx': 55, 'type': 'PER'}","{'word': '조소앙', 'start_idx': 58, 'end_idx': 60, 'type': 'PER'}",per:colleagues,wikipedia
11603,경기도 용인시 처인구 여북동에 위치한 용인세브란스병원은 1983년 한국과 독일의 외교관계 100주년 기념일로 문을 열고 113개 과목을 보유하고 있으며 15개 주체를 운영한다.,"{'word': '용인세브란스병원', 'start_idx': 21, 'end_idx': 28, 'type': 'ORG'}","{'word': '1983년', 'start_idx': 57, 'end_idx': 61, 'type': 'DAT'}",org:founded,wikipedia
11652,"국내 고승제 선임 경제학자는 1991년 ""정재학의 그림자가 조흥은행에서 사라지지 않고 여전히 살아 있다""고 썼다. 그의 셋째 아들 정종원씨는 1974년 11월 조흥은행 전무 문화역(대표이사)과 1952년 10월 전무이사 등이 참석한 이후인 1056년부터 1961년 4월 30일까지 자리를 지켰다. 정재학의 그림자가 조흥은행 안으로 옮겨가고 있는 것은 흥미로운 지표로 볼 수 있다""며 ""정재학 후손 20여명이 여전히 초흥은행에서 일하고 있다고 한다""고 말했다. 국내 최초로 설립된 현지 은행인 정재학의 후손이라고 표현해도 큰 실수는 없을 것이다.","{'word': '정종원', 'start_idx': 80, 'end_idx': 82, 'type': 'PER'}","{'word': '정재학', 'start_idx': 37, 'end_idx': 39, 'type': 'PER'}",per:parents,wikipedia
11668,이날 가장 눈에 띄는 행사는 이낙연 국무총리의 부인 김숙희 여사의 연설이었다.,"{'word': '이낙연', 'start_idx': 20, 'end_idx': 22, 'type': 'PER'}","{'word': '김숙희', 'start_idx': 32, 'end_idx': 34, 'type': 'PER'}",per:spouse,wikitree
11690,"1964년 박정희, 김종필 의원이 다른 야당 정치인들과 한,일 반대 합의에 동참해 윤보선 의원을 비롯한 국회에서 한,미 합의 비준에 항의하며 사퇴했다.","{'word': '김종필', 'start_idx': 11, 'end_idx': 13, 'type': 'PER'}","{'word': '박정희', 'start_idx': 6, 'end_idx': 8, 'type': 'PER'}",per:colleagues,wikipedia
11708,"여기에 영화배우 톰 크루즈와 니콜 키드먼이 등장했지만 성공에 가난했던 자동차 레이스 영화 '천둥의 밤'의 OST에는 천국 문을 두드리고 천국의 문 두드린 등이 포함돼 있다. 이듬해인 1991년 여름, 스크린에 오르는 제임스 카메론의 대작 '터미네이터 2: 판단의 날'이 영화,영화음악 앨범에 기록돼 첫 싱글로 공개됐다. 이 곡의 뮤직비디오에는 슈와르제네거가 군스와 로저스를 인용해 미국으로 망명한 이후 처음으로 자본주의 음악 형태로 등장했다.","{'word': '니콜 키드먼', 'start_idx': 27, 'end_idx': 32, 'type': 'PER'}","{'word': '톰 크루즈', 'start_idx': 8, 'end_idx': 12, 'type': 'PER'}",per:colleagues,wikipedia
11735,"그는 ""시장 수요가 부진한 가운데 현대차의 신차 주기는 여전히 주목할 만하다""고 말했다. 지난해 말 그랜저 F/L이 출시한 것을 시작으로 제네시스 GV80(1월), G80(3월 3일), 지브이70(3,4분기)으로 이어지는 럭셔리 라인업 확대가 가장 큰 기여다.","{'word': '현대차', 'start_idx': 17, 'end_idx': 19, 'type': 'ORG'}","{'word': '제네시스', 'start_idx': 70, 'end_idx': 73, 'type': 'POH'}",org:product,wikitree
11756,블루보틀은 2022년 미국 캘리포니아주 오크랜드의 한 차고에서 제임스 프리먼이 출연한 커피 회사다.,"{'word': '블루 보틀', 'start_idx': 0, 'end_idx': 4, 'type': 'ORG'}","{'word': '제임스 프리먼', 'start_idx': 16, 'end_idx': 22, 'type': 'PER'}",org:founded_by,wikitree
11766,지난 8월 1701년(숙종 27세) 장희빈이 인현 여왕을 욕하고 장희재를 비롯한 남성들이 실형을 선고받아 구속 수감됐다.,"{'word': '장희재', 'start_idx': 50, 'end_idx': 52, 'type': 'PER'}","{'word': '1701년', 'start_idx': 0, 'end_idx': 4, 'type': 'DAT'}",per:date_of_death,wikipedia
11783,"공동회의는 지난 4월 26일과 30일 가운데 김규식 북한 국무위원장이 방북 직전 제안한 독재 배열, 총선 이행, 전쟁 예방 등 5개 항목을 중심으로 한 '민주당 지도부 위원회'(또는 '인도주의회')가 개최했다. '인도지도자협의회'는 한국의 김구, 김규식, 조소앙, 조완구, 홍명희, 김분준, 이국로, 엄항섭(이하 이상우), 허헌영, 박훈영, 백남운(왼쪽), 김일성, 김두봉, 최용건, 주영하(북한 모두) 등이 참여했다.","{'word': '김규식', 'start_idx': 149, 'end_idx': 151, 'type': 'PER'}","{'word': '엄항섭', 'start_idx': 173, 'end_idx': 175, 'type': 'PER'}",per:colleagues,wikipedia
11797,"서울과학기술대학교는 대한제국 순종대왕의 실업학교령(규칙 제 1위)이 있는 곳을 기반으로 한다. 1910년 4월 15일 종로구 의의동(현 효제동)에서 조선시대의 인공,여의궁이 잠수함이었던 부지를 기반으로 1909년에 반영돼 설립,개방됐다.","{'word': '서울과학기술대학교', 'start_idx': 0, 'end_idx': 8, 'type': 'ORG'}","{'word': '1910년 4월 15일', 'start_idx': 49, 'end_idx': 60, 'type': 'DAT'}",org:founded,wikipedia
11814,"홍남기 부총리가 주재하는 이번 회의에는 김현수 농림축산식품부 장관, 노형욱 국무조정실장, 유명희 통상교섭본부장, 이태호 외교부 차관 등이 참석한다.","{'word': '홍남기', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '노형욱', 'start_idx': 36, 'end_idx': 38, 'type': 'PER'}",per:colleagues,wikitree
11821,내각에서 임명된 이승만 의원도 조봉암 농림부 장관을 선정했다.,"{'word': '조봉암', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '이승만', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}",per:colleagues,wikipedia
11848,"2001년에는 세계무역기구에 가입했고, 2000년대에는 후진타오 주석과 원자바오 대통령의 리더십 아래 높은 경제성장률을 유지했다.","{'word': '후진타오', 'start_idx': 33, 'end_idx': 36, 'type': 'PER'}","{'word': '원자바오', 'start_idx': 42, 'end_idx': 45, 'type': 'PER'}",per:colleagues,wikipedia
11878,이번 승리로 FC 바이에른 뮌헨이 28라운드에서 분데스리가 챔피언십을 치르며 역대 최단 기록을 경신한다.,"{'word': '분데스리가', 'start_idx': 52, 'end_idx': 56, 'type': 'ORG'}","{'word': 'FC 바이에른 뮌헨', 'start_idx': 6, 'end_idx': 15, 'type': 'ORG'}",org:members,wikipedia
11919,"김병원 더불어민주당 나주,화순 예비후보가 나주 LG화학의 관할 이전 필요성을 제기하며 LG그룹이 고성능 2차 배터리를 유치하고 전 부지에 행정복합타운을 조성하겠다고 밝혔다.","{'word': 'LG그룹', 'start_idx': 55, 'end_idx': 58, 'type': 'ORG'}","{'word': 'LG화학', 'start_idx': 31, 'end_idx': 34, 'type': 'ORG'}",org:members,wikitree
11944,국제법원이나 국제사법재판소는 영구 국제법정으로 1945년 유엔을 기반으로 설립된 6대 기관 중 하나다. 헌법재판소,"{'word': '국제사법재판소', 'start_idx': 8, 'end_idx': 14, 'type': 'ORG'}","{'word': '1945년', 'start_idx': 42, 'end_idx': 46, 'type': 'DAT'}",org:founded,wikipedia
11977,"그런 가운데 신익희 의원이 임시정부와 자유한국당을 떠나 이승만과 민주당에 참여했을 때, 임시 정부, 김구 의원에 대한 '불임'이라고 생각했던 장형 의원은 임시행정 정신을 이어갈 수 있는 동지가 아니라고 여겼다.","{'word': '신익희', 'start_idx': 3, 'end_idx': 5, 'type': 'PER'}","{'word': '이승만', 'start_idx': 24, 'end_idx': 26, 'type': 'PER'}",per:colleagues,wikipedia
11998,권상우는 2008년 손태영과 결혼해 구호 아래 아들과 딸이 있다.,"{'word': '손태영', 'start_idx': 7, 'end_idx': 9, 'type': 'PER'}","{'word': '권상우', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}",per:spouse,wikitree
12004,"다음으로 인교진과 소이현 부부, 추자현, 우효광 커플, 이상순, 이효리 부부 윤상현, MB 커플과 조현재, 박민정 등도 순위를 기록했다.","{'word': '소이현', 'start_idx': 12, 'end_idx': 14, 'type': 'PER'}","{'word': '인교진', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}",per:spouse,wikitree
12013,"1997년 11월 3일 새 정치국회는 내각제도 개정을 약속하고 김종필,박태준 후보와 단일화하기로 합의했다.","{'word': '박태준', 'start_idx': 44, 'end_idx': 46, 'type': 'PER'}","{'word': '김종필', 'start_idx': 39, 'end_idx': 41, 'type': 'PER'}",per:colleagues,wikipedia
12044,"손신희, 신익희, 손자 신정균, 신양균, 한국신용연구원, 신하균, 손녀 신계순, 신정완 등이 일제강점기 독립운동가다.","{'word': '신익희', 'start_idx': 8, 'end_idx': 10, 'type': 'PER'}","{'word': '신하균', 'start_idx': 36, 'end_idx': 38, 'type': 'PER'}",per:colleagues,wikipedia
12135,이은권 의원(미국 대전 중구 미국당)이 지난해 5월 기업 약관 개정을 위한 감정평가법 개정안을 발의했다.,"{'word': '이은권', 'start_idx': 0, 'end_idx': 2, 'type': 'PER'}","{'word': '대전 중구', 'start_idx': 11, 'end_idx': 15, 'type': 'LOC'}",per:place_of_residence,wikitree
12140,"한겨레 민간인들은 ""해임된 박근혜 전 대통령 측근들로서 김관진 경호실장과 황교안 국무총리가 안보상황을 유지,관리하는 것을 넘어 권력남용과 의사결정자 역할을 하고 있다""고 비판했다.","{'word': '황교안', 'start_idx': 47, 'end_idx': 49, 'type': 'PER'}","{'word': '박근혜', 'start_idx': 13, 'end_idx': 15, 'type': 'PER'}",per:colleagues,wikipedia
12155,"그는 또 호그워트 대학원을 졸업했고, 해리의 아버지 제임스 포터와 해리 삼촌 시리우스 블랙과 함께 있었다.","{'word': '시리우스 블랙', 'start_idx': 40, 'end_idx': 46, 'type': 'PER'}","{'word': '제임스 포터', 'start_idx': 25, 'end_idx': 30, 'type': 'PER'}",per:colleagues,wikipedia
12158,"내각은 박근혜 정부 소속으로 유지됐지만 모두가 사퇴 의사를 밝혔고, 다음날 황교안 국무총리와 박승춘 국가보훈처장의 사퇴가 수용됐다.","{'word': '황교안', 'start_idx': 79, 'end_idx': 81, 'type': 'PER'}","{'word': '박근혜', 'start_idx': 36, 'end_idx': 38, 'type': 'PER'}",per:colleagues,wikipedia
12167,문재인 대통령과 김정숙 여사가 2017년 9월 28일 경기도 평택 해군 제2함대에서 열린 육군의 날 69주년 기념식에 참석했다.,"{'word': '김정숙', 'start_idx': 25, 'end_idx': 27, 'type': 'PER'}","{'word': '문재인', 'start_idx': 16, 'end_idx': 18, 'type': 'PER'}",per:spouse,wikitree
